Class II,D1,D2,D3,D4,D5,D6,E1,E2,E3,E4,E5,E6,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6
172.0,-0.20251719922965777,,-0.19580114811066623,-0.1621552180299685,-0.15963984754034638,-0.1926610940477095,-0.19720530066670908,-0.20892069528893897,-0.19567627565247275,-0.2017047196957227,-0.19583754392349495,-0.2037777518821854,-0.19909432137448718,-0.1292797139314305,-0.21193582357035085,,-0.22961014766408355,-0.16970319547881269,,-0.20154257795373415,,-0.19761780883679947,-0.17565453222528113,-0.1759830866676584,-0.17584002973888901,-0.18003425930950986,-0.19244238591558274,-0.17902555459551533,-0.19385896710055944
173.0,-0.22529840462459058,-0.23258930738094744,-0.21490945366398267,,-0.22903783924182194,-0.22390876263345857,-0.23419657233843766,-0.23421229546431582,-0.21876153706064186,-0.2221866285579907,,-0.23096295461617453,,-0.15100801425423727,-0.25121479015132314,,,-0.18409840247099762,-0.2501176621487196,,,-0.23795846298410467,-0.1976459082757836,-0.20517444405291746,-0.18978747453975017,-0.2017310688152415,-0.2154745301547325,-0.2063831087793348,-0.2140507075450403
174.0,-0.22353201697709293,-0.23281863907308703,-0.21381682449005635,-0.18186443416783257,-0.22744857225629198,-0.2241389009454649,-0.23526992133952815,-0.23218063242242148,-0.2193288030995178,-0.24050084557323442,-0.2282238254136227,-0.230223034783697,-0.2516131123217909,-0.14978603602870158,,,,-0.18307484009787706,-0.2479512940861835,-0.22403645405754918,,-0.2385983492223033,-0.19771761928464393,-0.20557569982453613,-0.18795106097430347,-0.20141450481571904,-0.21591852329669203,-0.20609008726422084,-0.21532096120340868
175.0,-0.21657037154283754,-0.22361670492598593,-0.207769249062278,,-0.2246938428147067,-0.2206612553418136,-0.22723289345331396,-0.22465306038258223,-0.21247228315136502,-0.2377217534616648,-0.2246568048998499,-0.22257719651476254,,-0.14738026639717813,-0.24436719582897262,,,-0.17882814514556833,,-0.21396575277017724,,-0.2283879905519164,-0.18908839455178372,-0.201212043308183,-0.18439446255008388,-0.19569200174742843,-0.21050735687906044,-0.20158821125928852,-0.20698492157036613
176.0,-0.21166085293435144,-0.2127521160108728,-0.19445441912885003,-0.1679884389496951,-0.21823082374021813,-0.21477994292387395,-0.22110695037391942,-0.21699525353236515,-0.20179288337600473,,-0.21548446643586266,,,-0.14043026523944382,-0.23201238734949767,,,-0.16785207203806274,,-0.2037893223354313,,-0.22513291707934074,-0.1859092064923089,-0.1915317478178823,,-0.19259941498286287,-0.2020437376104572,-0.19133245823030073,-0.20277720632702084
177.0,-0.2217916056185291,-0.2242473670793698,-0.2102594271795985,-0.18038403340411407,-0.22434950163450854,-0.22091696457737622,-0.23152628945767595,-0.2310866600152476,-0.21728171261140025,-0.24019514544096177,-0.22644031515673632,-0.226934502194908,,-0.14972875579937958,-0.24961216169290068,,,-0.1804397114351624,-0.24722917139867143,-0.22112890250476464,,-0.23603880426950877,-0.19625949543781712,-0.20254120305166987,,-0.19939336543415256,-0.21286607044572037,-0.20417212825620235,-0.2128069175045546
178.0,-0.2003351909592195,,-0.19646180761117982,-0.17203192163268738,,-0.20859177942325915,-0.21532133746560234,,-0.19570093939329344,,-0.21058689065107936,-0.20843650638296982,-0.22831192957902027,-0.1388073254086542,-0.23093425547746801,,,-0.1680916291892186,-0.2232835830807721,-0.2045029940802057,-0.23138859431906525,,-0.17209288545188453,-0.19271043664701218,-0.17528213194685457,-0.18716912483720838,,-0.19396965186632617,-0.19510275714104516
179.0,-0.19742584659863516,-0.20094153386568386,-0.19216752085784142,-0.16847454069300563,-0.21089370782368808,-0.20457714442492642,,-0.20571691895364408,-0.1924699893457826,,-0.20945450318638958,-0.2048465249735418,-0.22374142080998102,-0.13609606122074686,-0.2226005874936712,,,-0.16203736664182464,,-0.19871432326148009,-0.22351684059100896,-0.2095808993770348,-0.17400517902149343,,-0.17432905655212907,-0.1836138676118023,-0.19205389191636818,-0.19032020208717984,-0.19118614169440928
180.0,0.21570105260434255,-0.04912395366927459,0.3192337525012636,-0.0535777650014214,0.311869179283305,0.127998287347784,0.6200845155538818,0.5855897889021215,0.2748092442430761,0.5754405983836023,0.5686938528618118,0.4132331750893523,0.8630582686329156,0.4148633712176645,1.257878443697753,,1.4920720574028135,0.2291594611957217,0.9303796224884685,0.31520862983661146,0.7153768578705801,0.2738948852932199,0.19313128267379726,0.18228816041637144,0.25569391239975514,0.1950210268939457,0.41405224600111273,0.21103935866024714,-0.1758637069403406
181.0,-0.2205966963275748,-0.22198271661949134,-0.21610372276106496,-0.1785501040998061,-0.2250911595610892,-0.21830873037463774,,,-0.2154812595314896,,-0.21723966700613184,-0.2237829917973185,-0.24550040734233966,-0.14942326124299565,,,,-0.1824215024129065,-0.24197211823358375,-0.22350780832067926,,,-0.19444281654668866,-0.1959455613056878,-0.18899711933436805,-0.1947666608257474,-0.20578992974574062,-0.1962339090285702,-0.20762004839955034
182.0,-0.22649331391554486,-0.23390796461075009,-0.2171709419542023,-0.1835215992018458,-0.23078603292590494,-0.22518730881127155,-0.235872043949896,-0.23410810761601353,-0.2200933790649593,-0.24314098307922555,,-0.2315658522574525,,-0.15020609104372948,-0.25089426445963864,,,-0.1725343254470185,-0.24278089564359726,-0.21970155901521585,,-0.23158742174290955,-0.1956140963580741,-0.2059017201389763,-0.19041510955578894,-0.20207198389165032,-0.21489178915591065,-0.20739536492245567,-0.216273651447185
183.0,-0.21638853752030102,-0.22774467538449858,-0.206117600310994,-0.1772685631401692,-0.22450842833306153,-0.21805302113907515,-0.22702345950188166,-0.22634611291749418,-0.2117570346675649,-0.2334697425309633,-0.2209765456396081,,,-0.14533727155136064,-0.24276456737055016,,,-0.17488634111291257,-0.24153884462107653,-0.21563098684131748,,-0.23320104790880178,-0.1917656055492362,-0.20101141542237363,-0.18374358179271036,-0.19788359866719932,-0.20839838945475275,-0.20307995715441404,-0.20772590287108103
184.0,,-0.1899909455660184,-0.2057872705607372,-0.16869549603087405,-0.194630209005098,-0.20360544932978855,-0.20464020594255544,-0.19998658729701904,-0.1955036294667279,,-0.2160789698548248,-0.21517799818998729,,-0.08750333334592857,-0.16161328997588562,-0.19752087414109512,,,-0.1379864512318495,0.12574199774243255,-0.19915331384333662,0.033158554026577386,-0.14290650484572853,-0.18955054744551506,-0.17895495907774803,-0.18025341900148695,-0.18284103422070827,-0.1791853845128502,-0.19063040571887313
185.0,-0.21067375395486748,-0.20117086555782346,-0.20034953467189448,,-0.20096078916412574,-0.19787756245318644,-0.1999541212792579,-0.2174380518876498,-0.2023108219332393,-0.20587335786307712,-0.19583754392349495,-0.21487654936934827,-0.2004402380672104,-0.13397669273583337,-0.21595696406602902,,-0.23429622165674913,-0.1720334332218744,-0.22692308142583278,-0.20870572768832155,,,-0.18459450466320276,-0.17821507189728733,-0.17888522185374373,-0.18943377498763828,-0.20090600518418597,-0.18118325847953615,-0.19587020205964273
186.0,-0.2217396530406615,-0.2292926643064408,-0.21607831278027598,-0.1828145421206668,-0.2282167179659648,-0.22436903925747123,-0.2348772326805926,-0.23382159103318229,-0.2181942710217659,-0.2385554810951357,-0.22901649663890558,-0.23036005697489653,,-0.1504543053707914,-0.25057373876795414,,,-0.18244328033573884,-0.24517834296613725,,,-0.237541145872236,,-0.2052998364815483,-0.18967124583307635,-0.20168236666146883,-0.2145865438708135,,
187.0,-0.2217916056185291,-0.2280600064611905,-0.2102594271795985,-0.1788594415728219,,-0.2207379681124824,-0.23262581770269547,-0.23025315722882944,-0.21728171261140025,-0.24019514544096177,-0.22499652113925683,-0.22838693742162314,-0.2499307164558869,,,,,-0.18131082834845652,-0.24722917139867143,-0.22276770428906137,,-0.2352598123273539,-0.19625949543781712,-0.2041462261381446,-0.18876466192102037,-0.19939336543415256,-0.21286607044572037,,
188.0,-0.22610366958153805,-0.23430929507199436,-0.2167389722807896,-0.18349950366805895,-0.23083900849208927,-0.22677270607175962,-0.23670977975562515,-0.23418624850224024,-0.2212032474018905,-0.2434188922903825,-0.23116803282181617,-0.23183989663985158,-0.2539123866718597,-0.15133260222039518,,,,-0.1847081843103035,-0.25121528863373793,,,-0.2413804633014278,-0.19876938074792883,-0.20703025199665384,-0.1901361606597717,-0.2031434312746494,-0.21636251643865154,-0.20744864156156728,-0.2157179154716488
189.0,-0.22176562932959532,-0.22585268892434696,-0.21447748399056996,,-0.22538252517510302,-0.22145395397205767,-0.23246874223912126,-0.22965407710109137,-0.21661579160924152,-0.2397504907031106,,-0.2266878622507488,,-0.14875499190090583,,,,-0.18074460235481535,-0.24306974471860207,-0.2226355428548439,,-0.2344529992444078,-0.19590094039351547,-0.19993304053614844,-0.18616113889152627,-0.19827321589738078,-0.21325456444493493,-0.20331970203041635,-0.21061043722029257
190.0,-0.2234281118213578,,-0.21234304560429523,-0.18135623689073518,-0.22705125550990948,-0.22339734416233337,,-0.2299405936839226,-0.21545659579066892,-0.23908350859633393,-0.22666679264967426,-0.22890762174818138,-0.2488932390052461,-0.14938507442344767,,,,-0.180722824431983,-0.24670924306366276,-0.22337564688646178,,-0.23673433278928988,-0.19640291745553778,-0.20392051976660908,-0.18730018021692996,-0.19876023743510765,,-0.20462497968865118,-0.21373314413044822
191.0,-0.11941905093046727,-0.1143974865445057,-0.14193198883801877,-0.1028729008798684,-0.1307681639698852,-0.16000702466636618,-0.15662747257670248,-0.1307016681760073,,-0.14389960377507485,-0.1376328282384401,-0.13551329622657354,,-0.1358860337132329,,-0.21077357755042286,,-0.1494715051675573,,-0.1769869834761264,-0.19454399797215535,-0.19547558099587362,-0.16100158274815285,-0.14526194165310313,,-0.11740328955783555,-0.10877742822758692,-0.12814636424391346,
192.0,-0.09510524448844092,-0.07999773272356704,-0.0884185692964171,-0.10055286983224987,-0.10163160256850232,-0.09260207017206627,-0.09743620205315094,-0.099705783306081,-0.08614460266777299,-0.07603417441054505,-0.09335647836906961,-0.10062744634717015,-0.07759729992511875,-0.07690649092136112,-0.09884853180421328,-0.09183905977440467,,-0.0885150991598029,,-0.09681785747980323,-0.09700009911384559,-0.11421002874464711,-0.10513870684595256,,-0.08725050951208592,-0.10527645326843671,-0.10966541451150595,-0.09697953036361283,-0.08990987605741287
193.0,-0.1705663638410975,,-0.1678755792235721,-0.1518145082177259,-0.17765154004301945,-0.16420065612959275,,-0.17907087675033767,-0.16487126336742658,-0.16315871210825225,-0.1665936376478813,-0.1744824074037233,-0.16623152212716205,-0.10707407836427385,-0.1854487459575142,,-0.17461860385611386,-0.14446258291611624,-0.17354377236494253,-0.16884583912832968,,-0.1635369113675244,,-0.14819612448306474,-0.16026538304459406,-0.16583758148477185,-0.1648315623999755,-0.15545064178862128,-0.16204969840558434
194.0,-0.22672710051594896,-0.23482529137930844,-0.21828898110891765,-0.18416236968166425,-0.23166012976794642,-0.226414713141972,,-0.2347071877437516,-0.2215978672550216,-0.24447494729277897,-0.23057352940285403,-0.2334841629342461,-0.2537161071541709,-0.152058151791807,,,,-0.18468640638747114,-0.2507531301137302,-0.22805416165776057,,-0.2412691787382628,-0.19860205506058803,-0.2066791531964875,-0.19081028715848,,-0.21680650958061104,-0.20803468459179517,-0.21741158701614
195.0,-0.07190841847056749,0.017152905359067223,,-0.07686645761275404,-0.02267152117075473,-0.04317347493781675,-0.04617724244009746,-0.06696475197709162,-0.07322080247772961,0.02145637686331677,,-0.07259270602774386,-0.032368891063399095,-0.05378437168505268,-0.02052370823622107,-0.08164467253646025,-0.04725669878393129,-0.07684213252166201,-0.029177004677534802,-0.0788174701393825,-0.07871248874182127,-0.06304695082954766,-0.05374581716271309,-0.05570666912495876,,,-0.07722616557708899,-0.05483770882631745,
196.0,-0.22649331391554486,-0.23425196214895946,-0.21811111124339475,-0.184339133951959,-0.23134227637084043,,,-0.23491556344035616,-0.22019203402824208,-0.24464169281947312,-0.22958269037125045,-0.23340194961952637,,-0.1513516956301692,-0.253079666902942,,,-0.18412018039382996,-0.2508108999287312,-0.2271818961919252,,-0.24099096733035036,-0.19757419726692327,,-0.19053133826246277,-0.20219373927608203,-0.21677876000923857,-0.20750191820067893,-0.216273651447185
197.0,-0.2236359221328281,-0.23296197138067426,-0.2138930544324233,-0.18365417240456686,-0.23094495962445794,-0.2251617378877153,-0.23513902511988297,-0.23350902748827546,,-0.24158469149674655,-0.2279407285474503,-0.2302778436601768,-0.2512766331486101,-0.14967147557005758,,,,-0.18298772840654765,-0.24734471102867336,-0.22414218320492316,,-0.23840360123676457,-0.19635511011629758,,,-0.20202328173787762,-0.21461429344218597,-0.20643638541844642,-0.21624718782930233
198.0,-0.22683100567168413,-0.23364996645709304,-0.2167389722807896,,-0.2308125207089971,-0.22580101097662178,-0.23419657233843766,-0.23468114078167604,,-0.24505855663620857,-0.22924297413184352,-0.23115478568385386,-0.2505475949400517,-0.14877408531067982,,,,-0.1811366049657977,-0.24517834296613725,-0.22226549083903496,,-0.2363170156774212,-0.194514527555549,-0.20662899622503517,,-0.2022424414298547,-0.21414255072885396,-0.20694251349000686,-0.21640596953659835
199.0,-0.2224669891308076,-0.23015265815196428,-0.21798406133944984,-0.18166557436375097,-0.2308125207089971,-0.2264658549890845,,-0.23249319596732831,,-0.243557846895961,-0.2293562128783125,-0.22970235045713874,,-0.15150444290836115,-0.25278827991050157,,,-0.18235616864440943,-0.2508686697437321,-0.22736692219982968,,-0.2410187884711416,-0.19855424772134783,-0.20582648468179782,-0.18767211207828624,-0.20158496235392345,-0.2157520258684572,-0.20734208828334405,-0.2139448530735096
200.0,-0.03403498920510336,0.03716209549824654,-0.035235479505072234,-0.05848297350210057,-0.04513316123291171,-0.041869357836447525,-0.04533950663436829,-0.039901958380576134,,-0.04699266184464266,-0.03404768490594224,-0.03830975378961845,-0.02176979710820379,-0.05601830062861014,-0.043834667631456846,-0.021806708657980445,,-0.0342880713072454,,-0.04807672054039673,-0.0614125889136215,-0.058567747162157215,,-0.04424580114810018,-0.047012131261601475,-0.06526763394417509,-0.051946306056769184,-0.06035184097437064,-0.031054789886344122
201.0,-0.22467497369017966,-0.2331626366112964,-0.21778078149313795,-0.18254939571522472,-0.22861403471234729,-0.22291149661476445,-0.22838478018619154,-0.22746613228674362,-0.2144453824170205,-0.23394218818993015,-0.22114640375931158,-0.22159063673812585,,,-0.24477513761838923,,,-0.17525656580106255,-0.24494726370613337,-0.21304062273065488,,-0.22057024998957656,-0.19351057343150432,-0.20572617073889313,-0.18750939188894286,-0.20270511189069523,-0.2153912814406151,-0.2061433639033325,-0.21653828762601174
202.0,-0.22360994584389432,-0.22487802923275368,-0.21366436460532243,-0.17967697632293508,-0.22143584549437023,-0.22498274142282146,-0.22458878981648125,,-0.21375479767404107,-0.23244147844968255,-0.22055190034034944,-0.22775663534210525,,-0.14776213459265805,-0.240054668340854,,,-0.18255216994990062,-0.24220319749358762,-0.21687330432296179,,-0.23428607239966032,-0.19470575691250988,-0.1978766047066027,-0.18702123132091272,-0.19683650236108655,-0.2090088800249471,-0.2006558700748351,-0.20875798396850534
203.0,-0.2255062149360609,-0.22748667723084154,-0.20553317075284736,,-0.22580632970457767,-0.22429232648680247,-0.2310812423108823,-0.22522609354824474,-0.2156045782355931,-0.23524836148236786,-0.22411892085412227,-0.22972975489537864,,-0.14730389275808217,-0.24835919762540676,,,-0.18111482704296533,-0.24878895640369744,-0.22041523075999025,,-0.23726293446432353,,-0.2013374357368138,-0.18950852564373297,-0.20341129312039918,-0.21636251643865154,-0.20611672558377667,-0.21661767847965976
204.0,-0.22283065717588066,-0.23364996645709304,,-0.1829692108571747,-0.22503818399490486,-0.22165852136050773,-0.23299232711770199,-0.2191050574604862,-0.2159498706070828,,-0.2236942755548636,-0.2328812652929681,,-0.148048535739268,-0.251127374053591,,,-0.18235616864440943,-0.2504931659462259,-0.22670611502874227,,-0.23768025157619221,,-0.20542522891017914,-0.18446419977408818,,-0.2168342591519835,,-0.20711723965977952
205.0,-0.21818090145673244,-0.2265406840007657,-0.20464382142523288,-0.1777325693496929,-0.22228345455331958,-0.21761831543861873,,,-0.21279291178203402,,-0.22060851971358394,-0.22090552578212813,-0.18381255892585904,-0.11841556377002713,-0.19133476320481121,-0.17509322221761742,,-0.13141760713953715,-0.17614341403998587,-0.15346224818541504,-0.16590039220124328,-0.1726344244062615,-0.144077784657114,,-0.17423607358679,-0.188776295911707,-0.196771319049688,-0.18632445415380797,-0.201057071164647
206.0,-0.22147989015132363,,-0.21516355347187252,-0.1812678547555878,-0.22339594144319055,-0.21951056378178194,,-0.2306178146978874,-0.21671444657252428,,,-0.2289350261864213,-0.21687163769087298,-0.12475457581499359,-0.21482055479551126,,-0.2308514917681009,-0.17122765007707735,-0.21845980352819164,-0.19776276093511422,,-0.21158402151400443,-0.1776624404733705,-0.20331863610918105,-0.1904383552971237,-0.20034305743271996,-0.2143922968712062,-0.20587698070777435,-0.21251581770784517
207.0,-0.2091671291967077,,,-0.17141324668665578,-0.2024705928003792,-0.2045260025778139,-0.2195885542260353,-0.22095439176785153,-0.20702159642999174,-0.22410420211497373,-0.21092660689048628,-0.2178636331374983,-0.2386867040854284,-0.12112682795793447,-0.23480970247692595,,,-0.1803090438981683,,-0.22176327738900853,,-0.2174264610801659,-0.17125625701518063,-0.18724332675870764,-0.1822326086059504,-0.18069173838544111,-0.201322248754773,-0.1940762051445494,-0.20182451608324456
208.0,-0.0972353001810116,0.029680149042192384,-0.038360907142117345,-0.1356626730195436,-0.10340628403567745,,-0.10979280518765618,-0.022658869486549906,-0.04165121422724195,-0.04938268106059252,,-0.0789231312611627,-0.10922634220411427,-0.10541295171393625,-0.17274427308711068,-0.023969154435726232,,-0.04672326524451863,-0.02134919474490425,-0.07466760110495364,-0.0308534233001406,,-0.05106860616526061,-0.09713632754458758,-0.04724458867494916,-0.061030546565951395,-0.04345493721679349,-0.060485032572149704,
209.0,,,-0.17938630052098214,-0.16257503317191851,-0.17267183682169218,-0.16154128007974175,-0.135474643482041,,-0.145929510417134,-0.12672481452557469,-0.1139942399130409,,-0.043893302744841614,-0.06938368747040692,-0.0705839935374899,-0.10067419538062317,-0.05957703901630373,-0.09929517096181735,-0.09991614314621458,-0.13501251196865488,-0.08936779036611041,-0.14567573897954517,-0.12189517924965063,-0.17701130458243128,-0.1561741325696748,-0.18173883469155386,-0.1822582932218864,-0.15470476884105852,-0.18589341811787433
210.0,-0.21194659211262312,-0.2115194581656225,-0.20205200338475646,-0.17413099734243748,-0.20199381270472022,,-0.2103472811190854,-0.22157951885766516,-0.20443190364381894,-0.21585029854361198,-0.20568931486629605,-0.21276640762487534,-0.21580612030913376,-0.13174276379227592,-0.22446546424529007,,,-0.1736232215886361,,-0.21200976354375853,,-0.22549459190962692,-0.185502844108767,-0.17796428704002565,,-0.19155231867675013,-0.20157199489712524,,-0.2007395077500549
211.0,-0.22701283969422065,-0.23531262122510507,-0.21806029128181678,-0.18420656074923794,-0.23211042208051325,,-0.23668360051169612,-0.23416020154016468,-0.22181984092240783,-0.24472506558282023,-0.23082831658240924,-0.23194951439281122,,-0.15114166812265525,-0.2534001925946265,,,-0.18490418561579466,-0.25098420937373406,-0.22739335448667317,,-0.24093532504876786,-0.19862595873020816,-0.20740642928254638,-0.19069405845180615,-0.20372785711992164,-0.21627926772453412,,-0.21696170551213453
212.0,-0.18352853201905814,-0.16949442558104244,-0.166376390357022,,-0.16758618246799625,-0.17251120628537706,-0.21971945044568048,,-0.20430858493971546,-0.22121394631894134,-0.20778423167597215,-0.20498354716474135,-0.23644350959755636,-0.14474537584836678,-0.22726277937271838,,,-0.1680916291892186,-0.23489531589596574,-0.21050312319367925,-0.24150514473763188,,-0.18516819273408544,-0.20409606916669223,-0.18699798557957795,-0.20027000420206093,-0.2123943277323884,-0.20417212825620235,-0.21537388843917404
213.0,-0.1873470464923251,-0.1727624021940316,-0.18113958919542208,-0.15930489417146573,-0.1871076786069228,,-0.19458737627380543,-0.19693909273417753,-0.18460225602398136,-0.2378329171461276,-0.19292164620191876,-0.20177722789067207,,,-0.24407580883653218,,,-0.17442900473343315,-0.24194323332608328,,,-0.22936173047960998,-0.19112020646949318,-0.19010227413149075,-0.18176769377925503,-0.1924533085215448,-0.20451344946260702,-0.19602080247212372,-0.2074612666922543
214.0,-0.2048031126558312,-0.20730548832255752,-0.1983421461895647,-0.16929207544311883,,-0.21125115547311013,,-0.21084817048253102,-0.2003870501492252,-0.22440990224724638,-0.21729628637936632,-0.21287602537783498,,-0.14371433172057102,,,,-0.16789562788372744,-0.22449674919579232,,-0.2353095058718233,-0.21878969697893688,-0.1810567615594263,-0.19619634616294945,-0.17597950418689765,-0.18748568883673083,-0.19826979590380137,-0.1968732286979097,-0.19878120002673696
215.0,-0.17690457834094198,-0.17127174619512428,-0.171356746591663,,-0.1871076786069228,-0.18266286293721207,-0.18529374467899745,-0.18321234372035303,-0.16783091226590982,-0.18919880519365948,-0.18955279349446666,-0.18475907174368894,-0.18804658852171746,-0.11665897007081955,-0.18591496514541891,,-0.17281865490528867,-0.14622659466553678,,-0.1750045619628642,,,-0.15433245892414177,-0.16971346523611652,-0.1633570666421183,-0.16781001871256565,-0.17096421767329129,-0.17028818578120886,-0.17340259047725182
216.0,-0.16807264010345377,-0.1498292329800725,-0.17377069476661652,-0.1488758022240758,-0.17924080702854941,-0.17417331631653393,-0.17594775459633144,,-0.16681969889226136,-0.17541450832027422,-0.16874517383079188,-0.1728107366710889,-0.18499023603199183,-0.11440594771748809,-0.19637575817403097,,-0.18966990111732454,-0.14711948950166323,,-0.16720703734403292,,-0.17424805057215373,-0.1516552479266893,-0.16241562588980174,-0.1510833152173605,,-0.16533105468467996,-0.16408145732470453,-0.16223494373076305
217.0,-0.1656568452326114,-0.14716325205894976,-0.16505507135599481,-0.14940609503496002,-0.1705528141743189,-0.15765449969919032,-0.1582767649442318,-0.17123074116559162,-0.16011116138903275,-0.1626862664492854,-0.16464026927129144,-0.16815198217030447,-0.16687644054242526,-0.10873520501461145,-0.1816898537550324,,-0.16757397606581528,-0.14555147905773386,-0.16669804928732834,,,-0.16217367546875341,-0.14400607364825366,,-0.15473289660691913,-0.16452262333290935,-0.1617236104062589,-0.15222740512236796,
218.0,-0.2015301002501738,-0.20481150617053948,-0.19460687901358395,-0.1680989166186293,-0.2113440001362549,-0.19685472551093608,-0.20738902655510427,-0.21050955997554863,,-0.22171418289902387,-0.20294327526442332,,-0.2104224535382409,-0.13498864345385514,-0.2342560671912891,,,-0.1648902745328628,-0.22155048863074317,,-0.23384290536735655,-0.21778813591045207,-0.18287344045055476,-0.18531228335779273,-0.17463125118948106,-0.1880944657588894,-0.1965770720500807,-0.1914922881476356,-0.19261517706007372
219.0,-0.01738418799854471,0.046507361952934874,-0.028882984307826067,-0.043391723925686715,-0.01753289125087448,-0.011516671575167552,-0.018531960851034902,,-0.01491571917761022,,-0.01437245270695727,-0.021839686407433494,0.025926125690175092,-0.04093450690715378,-0.0156575454624656,-0.013991011775556393,,-0.04140945207342464,-0.02810826310001698,-0.026032193312921115,-0.02259257147906251,-0.02607265471798311,,-0.024960445624677325,-0.03401776185546583,,-0.03632329737406881,-0.03653718329147426,-0.013033066108242591
220.0,-0.22067462519437617,-0.22831800461484755,-0.2142487941634691,,-0.2243759894176007,-0.21639091110791828,-0.22903926128441746,-0.22910709089750442,-0.2162951629785725,-0.23661011661703696,-0.22321301088237044,,,-0.15148534949858716,-0.2515935932414957,,,-0.18499129730712408,-0.247922409178683,-0.22808059394460406,,-0.2405180079368992,-0.19802836698970538,-0.2017386915084325,-0.18678877390756504,-0.19902809928085743,-0.21050735687906044,-0.2006558700748351,-0.21225118152901842
221.0,-0.1740991391360928,-0.13271535545415553,-0.16858705868566368,-0.13175176353927237,-0.15609048460599612,-0.16325453195801115,-0.1621512930457292,-0.168131152678599,-0.16099905605857773,-0.17391379858002662,-0.14114322937897844,,-0.20470230759416724,-0.12408630647290375,,,,-0.15204130006177488,-0.19980015328288042,-0.1459819110087057,-0.21289146958925995,-0.14520277958609398,-0.15445197727224233,-0.20136251422253998,-0.18723044299292563,-0.1944257457493386,-0.2078988971700483,-0.2027869356393001,-0.2099753103911084
222.0,-0.20677731061479915,-0.210401466166442,-0.19526753851409756,-0.16803263001726876,-0.22159477219292323,-0.21646762387858706,-0.22207558239929376,-0.19118271411547694,-0.17858430326373217,,-0.2106718197109311,-0.18906156854735456,-0.2223113843239626,-0.1363442755478088,-0.21785097951689192,-0.17929454544295206,,-0.13474962933288706,-0.16918215133236977,-0.17275781758116707,-0.16171010504562397,-0.17483229452876986,-0.14689841767228712,-0.19938131385017274,,-0.1947666608257474,-0.1994075283300726,-0.20246727580463034,-0.19859595470155822
223.0,-0.14695391720028345,-0.12838671976502075,-0.144879546609541,-0.12945382802544067,-0.12814587344376072,,-0.13984657721819008,,-0.14264923288798176,-0.14198203021809183,-0.1470882635685998,-0.1432139433719878,-0.18156936443798702,,-0.1696264322679979,,,-0.1372976463042723,,-0.16958594315994754,-0.16587046157870314,-0.12127659850562333,-0.13791063789512525,-0.13583243102006412,-0.14731750512112796,-0.1329879787650951,-0.12734189147576908,-0.12036797493361621,-0.13622120735209375
224.0,-0.22651929020447867,-0.23422329568744202,-0.21778078149313795,-0.18398560541136952,-0.23078603292590494,-0.22605672021218437,-0.2375998740492124,-0.23426438938846694,-0.2204879989180904,-0.2449751838728615,-0.2294694516247815,,,-0.15146625608881317,-0.253749856985555,,,-0.18468640638747114,-0.25112863391123647,-0.22749908363404714,,-0.24149174786459277,-0.19860205506058803,-0.20685470259657068,,,-0.2153912814406151,,-0.21590316079682753
225.0,-0.21332333542611392,-0.21845674185284514,-0.20472005136759983,-0.1743519526803059,,-0.21145572286156022,-0.21948383725031914,-0.21855807125689924,-0.20660231283603997,-0.22835621304567524,-0.21389912398529698,-0.21597272689894462,,-0.14648287613780037,,,,-0.17268677090684495,-0.23509751024846912,-0.21430937249914267,,-0.2283879905519164,-0.1886820321682418,-0.19877943019274472,-0.18160497358991165,,-0.20101700346967585,-0.1940495668249936,-0.20449734148939472
226.0,-0.22353201697709293,,-0.2167389722807896,-0.18316807066125632,,-0.22485488680504018,,-0.23330065179167092,-0.22011804280577998,-0.2428352829469529,-0.2296676194311022,-0.23096295461617453,,,-0.25101081925661484,,,-0.18314017386637413,-0.24798017899368396,-0.2264682244471508,,-0.24043454451452545,-0.1980761743289456,-0.20449732493831094,-0.18850895876633791,-0.2023641968142864,-0.21403155244336408,-0.2036393618650861,-0.21529449758552602
227.0,-0.21576510658589007,-0.2151600987783385,-0.20159462373055473,-0.18082594407985095,-0.22482628173016753,-0.2205589716475886,-0.22019067683640312,-0.21829760163614356,-0.20633101168701234,-0.21915741815637982,,-0.21767180206981895,,-0.15066433287830536,-0.2504280452717339,,,-0.17954681659903596,,-0.2220011679706,,-0.2343973569628253,-0.19714393121376125,-0.20537507193872678,-0.18234883731262425,-0.19393872421161173,-0.20884238259671228,-0.19564786599834236,-0.2094460380334549
228.0,-0.22329823037668886,-0.23422329568744202,-0.21414715424031314,-0.18265987338415893,-0.22877296141090028,-0.2231927767738833,-0.23351591199628272,-0.23218063242242148,-0.2197234229526489,,-0.22779918011436406,-0.23304569192240757,-0.22332082184350502,-0.13999111681464194,-0.22665086668859344,,,-0.17244721375568908,-0.22906056458086843,-0.21259127385431545,,-0.2280263157216302,-0.18607653217964967,-0.20682962411084452,-0.1906708127104714,-0.20187717527655957,-0.21514153529826288,-0.2066494919748929,
